No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom
1	Nach	O	O	-	0	1292	1339	992	1014
2	beendetem	O	O	-	0	1362	1463	993	1013
3	Thronſtreit	O	O	-	0	1489	1604	992	1014
4	hat	O	O	-	0	1626	1659	991	1014
5	der	O	O	-	0	1684	1715	992	1011
6	Kaiſer	O	O	-	0	1739	1803	991	1014
7	ſein	O	O	-	0	1231	1268	1017	1040
8	Verhalten	O	O	-	0	1290	1390	1017	1040
9	nicht	O	O	-	0	1415	1461	1018	1040
10	geändert	O	O	-	0	1484	1576	1018	1040
11	.	O	O	-	0	1484	1576	1018	1040
0		O	O	-	0	1602	1642	1017	1037
1	Und	O	O	-	0	1602	1642	1017	1037
2	ſchärfer	O	O	-	0	1664	1738	1016	1040
3	noch	O	O	-	0	1760	1801	1016	1039
4	als	O	O	-	0	1232	1264	1043	1062
5	der	O	O	-	0	1290	1320	1043	1062
6	verftorbene	O	O	-	0	1346	1457	1043	1065
7	Grafregent	O	O	-	0	1484	1596	1043	1065
8	hat	O	O	-	0	1624	1656	1042	1065
9	der	O	O	-	0	1682	1712	1043	1061
10	gegenwärtig	O	O	-	0	1739	1803	1047	1065
11	regierende	O	O	-	0	1320	1422	1068	1091
12	Fürſt	O	O	-	0	1444	1498	1068	1091
13	unter	O	O	-	0	1519	1572	1070	1087
14	dieſer	O	O	-	0	1594	1649	1066	1090
15	Haltung	O	O	-	0	1662	1746	1066	1090
16	des	O	O	-	0	1769	1801	1067	1086
17	Kaiſers	O	O	-	0	1231	1306	1092	1115
18	gelitten	O	O	-	0	1320	1399	1093	1116
19	.	O	O	-	0	1320	1399	1093	1116
0		O	O	-	0	1431	1507	1092	1116
1	Freilich	O	O	-	0	1431	1507	1092	1116
2	ging	O	O	-	0	1530	1572	1093	1116
3	er	O	O	-	0	1586	1605	1097	1111
4	den	O	O	-	0	1618	1652	1092	1111
5	Begegnungen	O	O	-	0	1666	1803	1092	1115
6	nicht	O	O	-	0	1231	1278	1118	1141
7	immer	O	O	-	0	1290	1353	1118	1138
8	aus	O	O	-	0	1367	1404	1120	1138
9	dem	O	O	-	0	1418	1457	1117	1138
10	Wege	O	O	-	0	1470	1532	1117	1141
11	.	O	O	-	0	1470	1532	1117	1141
0		O	O	-	0	1567	1598	1117	1136
1	So	O	O	-	0	1567	1598	1117	1136
2	in	O	O	-	0	1619	1640	1117	1137
3	Homburg	B-LOC	O	Q7040	0	1652	1754	1116	1141
4	,	O	O	-	0	1652	1754	1116	1141
5	wo	O	O	-	0	1773	1802	1120	1137
6	er	O	O	-	0	1232	1250	1148	1162
7	der	O	O	-	0	1276	1308	1143	1163
8	Einladung	O	O	-	0	1332	1440	1143	1166
9	Folge	O	O	-	0	1466	1525	1143	1166
10	leiſtete	O	O	-	0	1551	1621	1142	1166
11	,	O	O	-	0	1551	1621	1142	1166
12	die	O	O	-	0	1655	1682	1142	1162
13	ihm	O	O	-	0	1708	1745	1142	1165
14	als	O	O	-	0	1772	1803	1141	1162
15	lippiſchen	O	O	-	0	1232	1325	1168	1191
16	Kontingentsherrn	O	O	-	0	1338	1518	1168	1192
17	zu	O	O	-	0	1540	1562	1172	1192
18	den	O	O	-	0	1583	1617	1167	1187
19	Kaiſermanövern	O	O	-	0	1638	1802	1166	1190
20	des	O	O	-	0	1233	1266	1193	1213
21	vergangenen	O	O	-	0	1281	1407	1196	1217
22	Jahres	O	O	-	0	1428	1500	1193	1217
23	zu	O	O	-	0	1523	1544	1198	1216
24	teil	O	O	-	0	1558	1589	1192	1213
25	wurde	O	O	-	0	1610	1678	1192	1216
26	,	O	O	-	0	1610	1678	1192	1216
27	an	O	O	-	0	1701	1725	1197	1212
28	denen	O	O	-	0	1747	1803	1192	1211
29	ſich	O	O	-	0	1232	1262	1218	1241
30	auch	O	O	-	0	1276	1318	1218	1241
31	das	O	O	-	0	1332	1368	1219	1238
32	lippiſche	O	O	-	0	1383	1460	1218	1241
33	Kontingent	O	O	-	0	1474	1587	1218	1241
34	beteiligte	O	O	-	0	1600	1696	1217	1241
35	.	O	O	-	0	1600	1696	1217	1241
0		O	O	-	0	1710	1803	1216	1240
1	Während	O	O	-	0	1710	1803	1216	1240
2	der	O	O	-	0	1232	1263	1243	1263
3	Manöver	O	O	-	0	1276	1370	1243	1264
4	wurde	O	O	-	0	1383	1445	1244	1263
5	er	O	O	-	0	1467	1474	1248	1262
6	gelitten	O	O	-	0	1476	1578	1243	1267
7	,	O	O	-	0	1476	1578	1243	1267
8	als	O	O	-	0	1601	1632	1242	1262
9	aber	O	O	-	0	1650	1692	1241	1262
10	die	O	O	-	0	1714	1741	1242	1261
11	mehr	O	O	-	0	1755	1803	1242	1265
12	höfiſchen	O	O	-	0	1232	1318	1268	1291
13	Veranſtaltungen	O	O	-	0	1331	1497	1269	1291
14	in	O	O	-	0	1510	1530	1268	1288
15	Kaſſel	O	O	-	0	1543	1603	1267	1290
16	folgten	O	O	-	0	1617	1691	1267	1291
17	,	O	O	-	0	1617	1691	1267	1291
18	an	O	O	-	0	1710	1733	1272	1287
19	denen	O	O	-	0	1747	1804	1267	1286
20	ſich	O	O	-	0	1232	1263	1294	1316
21	alle	O	O	-	0	1278	1312	1294	1313
22	anweſenden	O	O	-	0	1326	1443	1293	1316
23	Bundesfürſten	O	O	-	0	1456	1604	1292	1315
24	beteiligten	O	O	-	0	1617	1726	1292	1316
25	,	O	O	-	0	1617	1726	1292	1316
26	mußte	O	O	-	0	1744	1803	1292	1314
27	der	O	O	-	0	1232	1264	1319	1338
28	lippiſche	O	O	-	0	1277	1355	1318	1341
29	Fürſt	O	O	-	0	1366	1419	1318	1341
30	plötzlich	O	O	-	0	1429	1505	1318	1341
31	abreiſen	O	O	-	0	1516	1595	1318	1341
32	und	O	O	-	0	1608	1646	1318	1337
33	das	O	O	-	0	1659	1696	1318	1337
34	in	O	O	-	0	1709	1729	1318	1337
35	Glanz	O	O	-	0	1743	1803	1317	1341
36	und	O	O	-	0	1232	1270	1344	1364
37	Freude	O	O	-	0	1278	1338	1344	1367
38	ſchwelgende	O	O	-	0	1341	1471	1344	1367
39	Kaſſel	O	O	-	0	1479	1537	1343	1366
40	hinter	O	O	-	0	1547	1596	1344	1366
41	ſich	O	O	-	0	1598	1643	1342	1366
42	laſſen	O	O	-	0	1652	1717	1342	1365
43	.	O	O	-	0	1652	1717	1342	1365
0		O	O	-	0	1721	1803	1342	1365
1	Aehnlich	O	O	-	0	1721	1803	1342	1365
2	überging	O	O	-	0	1232	1321	1369	1393
3	man	O	O	-	0	1334	1378	1374	1388
4	den	O	O	-	0	1391	1425	1369	1388
5	Fürſten	O	O	-	0	1439	1516	1369	1393
6	bei	O	O	-	0	1529	1557	1368	1388
7	den	O	O	-	0	1570	1604	1368	1388
8	großen	O	O	-	0	1618	1680	1367	1392
9	Kavallerieübungen	O	O	-	0	1680	1804	1367	1387
10	in	O	O	-	0	1306	1345	1394	1414
11	der	O	O	-	0	1353	1383	1394	1414
12	Senne	O	O	-	0	1391	1460	1394	1416
13	,	O	O	-	0	1391	1460	1394	1416
14	die	O	O	-	0	1471	1498	1394	1413
15	im	O	O	-	0	1507	1533	1393	1413
16	Auguſt	O	O	-	0	1540	1609	1393	1416
17	ſtattfanden	O	O	-	0	1622	1738	1393	1416
18	.	O	O	-	0	1622	1738	1393	1416
0		O	O	-	0	1764	1805	1392	1412
1	Obſchon	O	O	-	0	1764	1805	1392	1412
2	ſich	O	O	-	0	1303	1332	1418	1442
3	das	O	O	-	0	1353	1388	1418	1439
4	lippiſche	O	O	-	0	1409	1488	1418	1442
5	Kontingent	O	O	-	0	1502	1621	1418	1442
6	,	O	O	-	0	1502	1621	1418	1442
7	wenn	O	O	-	0	1641	1694	1422	1438
8	auch	O	O	-	0	1714	1755	1417	1439
9	nur	O	O	-	0	1769	1804	1423	1438
10	paſſiv	O	O	-	0	1234	1297	1444	1467
11	,	O	O	-	0	1234	1297	1444	1467
12	an	O	O	-	0	1312	1335	1449	1464
13	dieſen	O	O	-	0	1349	1407	1444	1467
14	Uebungen	O	O	-	0	1419	1519	1444	1467
15	beteiligte	O	O	-	0	1536	1626	1444	1467
16	—	O	O	-	0	1640	1663	1453	1457
17	es	O	O	-	0	1677	1697	1445	1463
18	diente	O	O	-	0	1710	1770	1442	1463
19	zu	O	O	-	0	1783	1804	1448	1467
20	Abſperrungen	O	O	-	0	1234	1372	1470	1492
21	—	O	O	-	0	1386	1409	1479	1484
22	und	O	O	-	0	1423	1449	1474	1489
23	obſchon	O	O	-	0	1450	1549	1468	1491
24	ſich	O	O	-	0	1562	1592	1468	1491
25	die	O	O	-	0	1607	1634	1468	1488
26	Uebungen	O	O	-	0	1643	1728	1467	1491
27	ſelbſt	O	O	-	0	1729	1804	1467	1491
28	mit	O	O	-	0	1234	1267	1495	1514
29	auf	O	O	-	0	1287	1319	1494	1517
30	lippiſchem	O	O	-	0	1338	1436	1494	1517
31	Boden	O	O	-	0	1449	1515	1493	1514
32	abſpielten	O	O	-	0	1535	1639	1493	1516
33	,	O	O	-	0	1535	1639	1493	1516
34	ſo	O	O	-	0	1659	1677	1493	1516
35	erging	O	O	-	0	1698	1760	1493	1516
36	an	O	O	-	0	1781	1805	1498	1512
37	den	O	O	-	0	1234	1268	1520	1540
38	Kontingents⸗	O	O	-	0	1281	1414	1519	1543
39	und	O	O	-	0	1430	1467	1519	1539
40	Landesherrn	O	O	-	0	1481	1610	1519	1541
41	keine	O	O	-	0	1631	1677	1519	1537
42	Einladung	O	O	-	0	1691	1803	1518	1542
43	.	O	O	-	0	1691	1803	1518	1542
0		O	O	-	0	1234	1270	1545	1565
1	Bei	O	O	-	0	1234	1270	1545	1565
2	dem	O	O	-	0	1283	1323	1544	1564
3	Bemühen	O	O	-	0	1332	1432	1544	1568
4	,	O	O	-	0	1332	1432	1544	1568
5	für	O	O	-	0	1446	1477	1544	1565
6	die	O	O	-	0	1490	1518	1544	1563
7	Behandlung	O	O	-	0	1526	1651	1543	1567
8	des	O	O	-	0	1666	1684	1543	1563
9	lippiſchen	O	O	-	0	1687	1805	1543	1566
10	Fürſtenhauſes	O	O	-	0	1234	1377	1570	1593
11	eine	O	O	-	0	1390	1429	1570	1589
12	Erklärung	O	O	-	0	1443	1545	1569	1592
13	zu	O	O	-	0	1559	1582	1574	1592
14	finden	O	O	-	0	1594	1661	1568	1592
15	,	O	O	-	0	1594	1661	1568	1592
16	iſt	O	O	-	0	1682	1703	1568	1592
17	man	O	O	-	0	1715	1759	1574	1588
18	auf	O	O	-	0	1773	1805	1568	1591
19	die	O	O	-	0	1234	1262	1596	1615
20	Annahme	O	O	-	0	1272	1367	1595	1618
21	geſtoßen	O	O	-	0	1381	1468	1594	1618
22	,	O	O	-	0	1381	1468	1594	1618
23	es	O	O	-	0	1483	1503	1596	1614
24	hätte	O	O	-	0	1516	1567	1594	1617
25	den	O	O	-	0	1580	1614	1593	1614
26	Kaiſer	O	O	-	0	1621	1684	1593	1617
27	verdroſſen	O	O	-	0	1697	1803	1593	1617
28	,	O	O	-	0	1697	1803	1593	1617
29	daß	O	O	-	0	1234	1271	1620	1643
30	der	O	O	-	0	1292	1324	1620	1640
31	Fürſt	O	O	-	0	1344	1398	1619	1643
32	nach	O	O	-	0	1419	1461	1620	1641
33	Beendigung	O	O	-	0	1481	1603	1619	1642
34	des	O	O	-	0	1626	1659	1619	1639
35	Thronſtreits	O	O	-	0	1678	1804	1618	1642
36	einer	O	O	-	0	1234	1283	1646	1665
37	von	O	O	-	0	1305	1341	1648	1665
38	ihm	O	O	-	0	1362	1400	1645	1668
39	geſtifteten	O	O	-	0	1422	1519	1645	1668
40	Denkmünze	O	O	-	0	1542	1657	1644	1667
41	die	O	O	-	0	1677	1705	1644	1663
42	Jnſchrift	O	O	-	0	1717	1805	1643	1667
43	gegeben	O	O	-	0	1235	1311	1670	1694
44	hat	O	O	-	0	1332	1374	1670	1694
45	:	O	O	-	0	1332	1374	1670	1694
46	„	O	O	-	0	1399	1470	1669	1694
47	Durch	O	O	-	0	1399	1470	1669	1694
48	Kampf	O	O	-	0	1492	1560	1668	1693
49	zum	O	O	-	0	1585	1625	1675	1694
50	Sieg	O	O	-	0	1647	1717	1668	1693
51	!	O	O	-	0	1647	1717	1668	1693
52	“	O	O	-	0	1647	1717	1668	1693
0		O	O	-	0	1752	1805	1668	1691
1	Dieſe	O	O	-	0	1752	1805	1668	1691
2	Denkmünze	O	O	-	0	1235	1349	1696	1718
3	iſt	O	O	-	0	1362	1388	1695	1718
4	,	O	O	-	0	1362	1388	1695	1718
5	was	O	O	-	0	1409	1450	1697	1715
6	bisher	O	O	-	0	1470	1532	1694	1718
7	noch	O	O	-	0	1552	1593	1694	1717
8	nicht	O	O	-	0	1610	1656	1694	1717
9	bekannt	O	O	-	0	1670	1746	1694	1714
10	war	O	O	-	0	1760	1803	1698	1718
11	,	O	O	-	0	1760	1803	1698	1718
12	in	O	O	-	0	1236	1255	1721	1740
13	Preußen	B-LOC	O	-	0	1269	1355	1721	1743
14	beanſtandet	O	O	-	0	1369	1485	1719	1743
15	worden	O	O	-	0	1498	1572	1719	1739
16	und	O	O	-	0	1591	1629	1719	1739
17	darf	O	O	-	0	1650	1683	1719	1739
18	auch	O	O	-	0	1684	1746	1719	1741
19	nicht	O	O	-	0	1761	1805	1719	1741
20	getragen	O	O	-	0	1235	1322	1747	1770
21	werden	O	O	-	0	1334	1411	1746	1766
22	.	O	O	-	0	1334	1411	1746	1766
0		O	O	-	0	1425	1449	1755	1759
1	—	O	O	-	0	1425	1449	1755	1759
0		O	O		0	1462	1490	1745	1764
1	Es	O	O	-	0	1462	1490	1745	1764
2	wird	O	O	-	0	1504	1550	1745	1764
3	nun	O	O	-	0	1564	1596	1750	1764
4	Zeit	O	O	-	0	1596	1663	1745	1768
5	,	O	O	-	0	1596	1663	1745	1768
6	daß	O	O	-	0	1684	1708	1745	1764
7	ſich	O	O	-	0	1709	1764	1744	1768
8	die	O	O	-	0	1778	1805	1745	1764
9	offiziöſe	O	O	-	0	1236	1314	1771	1794
10	Preſſe	O	O	-	0	1335	1397	1770	1794
11	ausführlicher	O	O	-	0	1419	1551	1769	1793
12	als	O	O	-	0	1574	1605	1770	1789
13	es	O	O	-	0	1628	1650	1771	1789
14	das	O	O	-	0	1676	1712	1770	1789
15	geſtern	O	O	-	0	1738	1805	1769	1793
16	publizierte	O	O	-	0	1236	1341	1796	1819
17	Telegramm	O	O	-	0	1354	1471	1795	1819
18	der	O	O	-	0	1484	1515	1795	1815
19	„	O	O	-	0	1529	1562	1794	1819
20	K.	O	O	-	0	1529	1562	1794	1819
21	Z.	O	O	-	0	1575	1610	1793	1819
22	“	O	O	-	0	1575	1610	1793	1819
23	getan	O	O	-	0	1624	1684	1796	1819
24	,	O	O	-	0	1624	1684	1796	1819
25	zur	O	O	-	0	1702	1733	1799	1818
26	Sache	O	O	-	0	1747	1805	1794	1817
27	äußert	O	O	-	0	1236	1305	1821	1844
28	.	O	O	-	0	1236	1305	1821	1844
0		O	O	-	0	1260	1283	1880	1885
1	—	O	O	-	0	1260	1283	1880	1885
0		O	O		0	1297	1348	1871	1892
1	Das	O	O	-	0	1297	1348	1871	1892
2	Königliche	O	O	-	0	1360	1488	1869	1894
3	Staatsminiſterium	O	O	-	0	1507	1743	1868	1894
4	trat	O	O	-	0	1743	1805	1871	1889
5	unter	O	O	-	0	1236	1289	1897	1916
6	dem	O	O	-	0	1302	1340	1896	1916
7	Vorſitz	O	O	-	0	1362	1428	1896	1919
8	ſeines	O	O	-	0	1449	1508	1895	1919
9	Präſidenten	O	O	-	0	1528	1648	1894	1918
10	Fürſten	O	O	-	0	1670	1747	1894	1919
11	von	B-PER	O	Q75200	0	1768	1805	1897	1915
12	Bülow	I-PER	O	Q75200	0	1234	1304	1921	1942
13	geſtern	O	O	-	0	1318	1385	1920	1945
14	zu	O	O	-	0	1398	1421	1926	1945
15	einer	O	O	-	0	1433	1482	1920	1941
16	Sitzung	O	O	-	0	1495	1572	1920	1945
17	zuſammen	O	O	-	0	1586	1694	1920	1945
18	.	O	O	-	0	1586	1694	1920	1945
0		O	O	-	0	1260	1283	1981	1986
1	—	O	O	-	0	1260	1283	1981	1986
0		O	O		0	1297	1333	1971	1992
1	Ein	O	O	-	0	1297	1333	1971	1992
2	Mitglied	O	O	-	0	1346	1454	1971	1994
3	des	O	O	-	0	1468	1508	1971	1990
4	Bundesrats	O	O	-	0	1468	1508	1971	1990
5	äußerte	O	O	-	0	1468	1508	1971	1990
6	sich	O	O	-	0	1468	1508	1971	1990
7	in	O	O	-	0	1234	1255	1997	2018
8	Betreff	O	O	-	0	1267	1337	1997	2019
9	der	O	O	-	0	1351	1381	1997	2017
10	Reichsfinanzreform	O	O	-	0	1391	1636	1995	2019
11	dahin	O	O	-	0	1649	1711	1995	2019
12	,	O	O	-	0	1649	1711	1995	2019
13	daß	O	O	-	0	1726	1761	1995	2019
14	der	O	O	-	0	1775	1805	1995	2015
15	Bundesrat	B-ORG	O	Q30917	0	1235	1345	2022	2042
16	noch	O	O	-	0	1358	1400	2022	2043
17	nicht	O	O	-	0	1414	1459	2022	2044
18	zu	O	O	-	0	1472	1494	2026	2044
19	abſoluter	O	O	-	0	1505	1596	2020	2044
20	Einigkeit	O	O	-	0	1603	1692	2020	2044
21	kam	O	O	-	0	1705	1750	2022	2041
22	,	O	O	-	0	1705	1750	2022	2041
23	deshalb	O	O	-	0	1764	1805	2020	2041
24	ſei	O	O	-	0	1292	1315	2047	2069
25	eine	O	O	-	0	1328	1366	2048	2067
26	Veröffentlichung	O	O	-	0	1375	1540	2046	2069
27	unmöglich	O	O	-	0	1554	1661	2046	2069
28	.	O	O	-	0	1554	1661	2046	2069
0		O	O	-	0	1688	1728	2046	2066
1	Der	O	O	-	0	1688	1728	2046	2066
2	Jnterviewte	O	O	-	0	1739	1805	2036	2069
3	beſchränkte	O	O	-	0	1313	1419	2072	2095
4	ſich	O	O	-	0	1439	1469	2072	2095
5	darauf	O	O	-	0	1486	1560	2071	2095
6	,	O	O	-	0	1486	1560	2071	2095
7	mitzuteilen	O	O	-	0	1582	1698	2072	2095
8	,	O	O	-	0	1582	1698	2072	2095
9	daß	O	O	-	0	1722	1757	2071	2094
10	die	O	O	-	0	1778	1805	2072	2092
11	pièce	O	O	-	0	1234	1294	2098	2119
12	de	O	O	-	0	1306	1332	2097	2118
13	résistance	O	O	-	0	1346	1456	2097	2117
14	des	O	O	-	0	1470	1503	2096	2116
15	Projektes	O	O	-	0	1513	1609	2096	2119
16	die	O	O	-	0	1623	1650	2096	2116
17	Erbſchaftsſteuer	O	O	-	0	1664	1805	2095	2119
18	,	O	O	-	0	1234	1312	2119	2146
19	und	O	O	-	0	1332	1369	2123	2142
20	zwar	O	O	-	0	1384	1433	2126	2146
21	eine	O	O	-	0	1446	1485	2121	2142
22	ſehr	O	O	-	0	1505	1543	2121	2145
23	weitgehende	O	O	-	0	1560	1680	2121	2145
24	Erbſchaftsſteuer	O	O	-	0	1694	1805	2121	2144
25	ſein	O	O	-	0	1303	1339	2147	2170
26	werde	O	O	-	0	1353	1417	2147	2170
27	,	O	O	-	0	1353	1417	2147	2170
28	und	O	O	-	0	1430	1468	2146	2167
29	daß	O	O	-	0	1482	1518	2146	2170
30	daneben	O	O	-	0	1528	1609	2146	2166
31	auch	O	O	-	0	1624	1671	2147	2170
32	,	O	O	-	0	1624	1671	2147	2170
33	mit	O	O	-	0	1684	1709	2146	2166
34	in	O	O	-	0	1711	1731	2147	2165
35	erſter	O	O	-	0	1732	1805	2146	2170
36	Linie	O	O	-	0	1234	1291	2172	2195
37	,	O	O	-	0	1234	1291	2172	2195
38	das	O	O	-	0	1305	1341	2172	2192
39	Rohſpiritusmonopol	O	O	-	0	1355	1604	2172	2195
40	in	O	O	-	0	1610	1649	2171	2191
41	Frage	O	O	-	0	1659	1719	2172	2195
42	komme	O	O	-	0	1733	1804	2171	2192
43	.	O	O	-	0	1733	1804	2171	2192
0		O	O	-	0	1234	1267	2198	2218
1	An	O	O	-	0	1234	1267	2198	2218
2	die	O	O	-	0	1281	1315	2198	2217
3	Jnſeratenſteuer	O	O	-	0	1330	1527	2196	2220
4	nur	O	O	-	0	1545	1589	2201	2216
5	glaube	O	O	-	0	1608	1691	2196	2220
6	man	O	O	-	0	1710	1761	2202	2216
7	in	O	O	-	0	1782	1805	2197	2216
8	Bundesratskreiſen	B-ORG	O	-	0	1234	1472	2222	2244
9	nicht	O	O	-	0	1493	1555	2221	2244
10	.	O	O	-	0	1493	1555	2221	2244
0		O	O	-	0	1590	1643	2221	2244
1	Dieſe	O	O	-	0	1590	1643	2221	2244
2	Steuer	O	O	-	0	1661	1729	2222	2242
3	könne	O	O	-	0	1750	1804	2222	2242
4	vielmehr	O	O	-	0	1234	1320	2248	2271
5	eventualiter	O	O	-	0	1352	1486	2247	2271
6	,	O	O	-	0	1352	1486	2247	2271
7	nämlich	O	O	-	0	1519	1594	2246	2269
8	für	O	O	-	0	1628	1658	2247	2270
9	den	O	O	-	0	1689	1723	2247	2266
10	Fall	O	O	-	0	1755	1803	2247	2271
11	,	O	O	-	0	1755	1803	2247	2271
12	daß	O	O	-	0	1234	1270	2272	2296
13	eines	O	O	-	0	1305	1355	2272	2292
14	oder	O	O	-	0	1390	1432	2272	2292
15	das	O	O	-	0	1466	1502	2272	2292
16	andere	O	O	-	0	1536	1602	2272	2292
17	der	O	O	-	0	1636	1667	2272	2292
18	bisherigen	O	O	-	0	1700	1804	2271	2296
19	Projekte	O	O	-	0	1234	1317	2298	2321
20	zum	O	O	-	0	1351	1392	2303	2321
21	Scheitern	O	O	-	0	1424	1519	2297	2320
22	gebracht	O	O	-	0	1561	1642	2296	2321
23	werde	O	O	-	0	1676	1746	2297	2321
24	,	O	O	-	0	1676	1746	2297	2321
25	in	O	O	-	0	1785	1804	2297	2317
26	Betracht	O	O	-	0	1233	1318	2323	2344
27	kommen	O	O	-	0	1350	1435	2323	2342
28	.	O	O	-	0	1350	1435	2323	2342
0		O	O	-	0	1475	1621	2321	2344
1	Unverſtändlich	O	O	-	0	1475	1621	2321	2344
2	ſei	O	O	-	0	1653	1677	2321	2345
3	ihm	O	O	-	0	1709	1745	2322	2345
4	der	O	O	-	0	1774	1804	2321	2342
5	lebhafte	O	O	-	0	1234	1312	2348	2370
6	Widerſtand	O	O	-	0	1332	1453	2347	2370
7	,	O	O	-	0	1332	1453	2347	2370
8	der	O	O	-	0	1474	1505	2347	2367
9	ſich	O	O	-	0	1523	1554	2347	2370
10	in	O	O	-	0	1575	1594	2347	2367
11	Bayern	B-LOC	O	Q26272022	0	1614	1691	2347	2368
12	gegen	O	O	-	0	1708	1763	2352	2370
13	die	O	O	-	0	1777	1804	2347	2367
14	Elektrizitätzsſteuer	O	O	-	0	1232	1414	2373	2395
15	geltend	O	O	-	0	1422	1492	2372	2395
16	macht	O	O	-	0	1502	1564	2373	2393
17	.	O	O	-	0	1502	1564	2373	2393
0		O	O	-	0	1578	1621	2372	2392
1	Die	O	O	-	0	1578	1621	2372	2392
2	Elektrizitätsſteuer	O	O	-	0	1628	1805	2373	2395
3	werde	O	O	-	0	1315	1386	2398	2417
4	kommen	O	O	-	0	1400	1502	2398	2421
5	,	O	O	-	0	1400	1502	2398	2421
6	und	O	O	-	0	1523	1561	2397	2417
7	Bayern	B-LOC	O	Q980	0	1582	1651	2397	2421
8	ſei	O	O	-	0	1652	1701	2397	2421
9	doch	O	O	-	0	1716	1757	2397	2419
10	gar	O	O	-	0	1771	1804	2403	2421
11	nicht	O	O	-	0	1232	1278	2424	2443
12	der	O	O	-	0	1298	1329	2423	2443
13	ſtärkſte	O	O	-	0	1348	1416	2422	2446
14	Leidtragende	O	O	-	0	1435	1572	2422	2445
15	.	O	O	-	0	1435	1572	2422	2445
0		O	O	-	0	1598	1633	2422	2445
1	Jm	O	O	-	0	1598	1633	2422	2445
2	ganzen	O	O	-	0	1653	1722	2428	2446
3	Königreich	B-LOC	O	Q2558835	0	1735	1804	2422	2446
4	werde	O	O	-	0	1289	1346	2447	2468
5	heute	O	O	-	0	1360	1411	2447	2471
6	noch	O	O	-	0	1425	1467	2447	2471
7	nicht	O	O	-	0	1481	1527	2447	2471
8	ſo	O	O	-	0	1541	1558	2447	2468
9	viel	O	O	-	0	1572	1608	2447	2466
10	elektriſcher	O	O	-	0	1622	1726	2447	2471
11	Strom	O	O	-	0	1736	1803	2447	2467
12	konſumiert	O	O	-	0	1232	1338	2473	2495
13	wie	O	O	-	0	1351	1385	2473	2492
14	allein	O	O	-	0	1400	1454	2473	2492
15	in	O	O	-	0	1470	1490	2473	2492
16	der	O	O	-	0	1503	1533	2473	2492
17	Reichshauptſtadt	O	O	-	0	1547	1717	2472	2495
18	Berlin	B-LOC	O	Q64	0	1731	1803	2473	2492
19	.	O	O	-	0	1731	1803	2473	2492
0		O	O	-	0	1232	1255	2508	2512
1	—	O	O	-	0	1232	1255	2508	2512
0		O	O		0	1275	1311	2499	2517
1	Als	O	O	-	0	1275	1311	2499	2517
2	eine	O	O	-	0	1331	1369	2498	2517
3	Beſtätigung	O	O	-	0	1387	1507	2497	2520
4	der	O	O	-	0	1528	1559	2497	2517
5	Mitteilungen	O	O	-	0	1572	1705	2497	2520
6	von	O	O	-	0	1719	1757	2501	2517
7	den	O	O	-	0	1771	1803	2498	2517
8	Schwierigkeiten	O	O	-	0	1232	1388	2523	2545
9	im	O	O	-	0	1408	1433	2523	2543
10	Bundesrat	B-ORG	O	Q30917	0	1449	1559	2522	2543
11	darf	O	O	-	0	1572	1614	2522	2545
12	die	O	O	-	0	1628	1655	2523	2543
