No.	TOKEN	NE-TAG	NE-EMB	ID	url_id	left	right	top	bottom
14	nicht	O	O	-	0	2274	2320	1416	1437
15	zu	O	O	-	0	2340	2362	1421	1439
16	erreichen	O	O	-	0	2382	2399	1422	1436
17	.	O	O	-	0	1836	1909	1443	1465
0		O	O	-	0	1939	1976	1442	1463
1	Die	O	O	-	0	1939	1976	1442	1463
2	Ständige	O	O	-	0	1998	2093	1442	1465
3	Ausſtellungskommiſſion	O	O	-	0	2114	2357	1441	1465
4	für	O	O	-	0	2378	2401	1441	1464
5	die	O	O	-	0	1838	1866	1468	1488
6	Deutſche	B-ORG	O	-	0	1880	1965	1467	1490
7	Jnduſtrie	I-ORG	O	-	0	1978	2074	1467	1490
8	hat	O	O	-	0	2087	2120	1467	1490
9	auf	O	O	-	0	2139	2172	1466	1490
10	Erſuchen	O	O	-	0	2185	2272	1466	1489
11	der	O	O	-	0	2292	2322	1467	1486
12	Reichsverwaltung	B-ORG	O	Q31728	0	2335	2398	1467	1488
13	bereits	O	O	-	0	1967	2034	1493	1512
14	beſchloſſen	O	O	-	0	2047	2154	1491	1516
15	,	O	O	-	0	2047	2154	1491	1516
16	ein	O	O	-	0	2175	2203	1493	1511
17	Deutſches	O	O	-	0	2217	2314	1491	1514
18	Komitee	O	O	-	0	2328	2401	1491	1512
19	für	O	O	-	0	1837	1868	1518	1540
20	die	O	O	-	0	1887	1915	1519	1537
21	Weltausſtellung	O	O	-	0	1935	2099	1518	1540
22	in	O	O	-	0	2118	2137	1517	1537
23	Brüſſel	B-LOC	O	Q9005	0	2151	2224	1516	1540
24	zu	O	O	-	0	2244	2266	1522	1540
25	bilden	O	O	-	0	2285	2352	1516	1540
26	,	O	O	-	0	2285	2352	1516	1540
27	das	O	O	-	0	2373	2401	1517	1537
28	demnächſt	O	O	-	0	1838	1936	1542	1565
29	konſtituiert	O	O	-	0	1950	2060	1543	1564
30	werden	O	O	-	0	2074	2144	1542	1562
31	und	O	O	-	0	2157	2195	1542	1561
32	Hand	O	O	-	0	2209	2264	1542	1565
33	in	O	O	-	0	2277	2298	1542	1561
34	Hand	O	O	-	0	2307	2362	1542	1565
35	mit	O	O	-	0	2377	2399	1542	1562
36	dem	O	O	-	0	1839	1879	1568	1588
37	Reichskommiſſar	O	O	-	0	1892	2058	1568	1591
38	die	O	O	-	0	2067	2095	1568	1587
39	Vorarbeiten	O	O	-	0	2104	2225	1568	1587
40	für	O	O	-	0	2236	2265	1567	1589
41	die	O	O	-	0	2275	2303	1567	1586
42	Weltausſtellung	O	O	-	0	2312	2399	1567	1587
43	durchführen	O	O	-	0	1926	2043	1593	1615
44	wird	O	O	-	0	2051	2102	1593	1613
45	.	O	O	-	0	2051	2102	1593	1613
0		O	O	-	0	2123	2161	1592	1612
1	Der	O	O	-	0	2123	2161	1592	1612
2	Reichskommiſſar	O	O	-	0	2169	2335	1592	1615
3	glaubt	O	O	-	0	2345	2399	1592	1616
4	ſich	O	O	-	0	1837	1868	1619	1641
5	daher	O	O	-	0	1882	1938	1619	1641
6	der	O	O	-	0	1951	1982	1618	1638
7	Hoffnung	O	O	-	0	1994	2089	1618	1641
8	hingeben	O	O	-	0	2103	2192	1617	1641
9	zu	O	O	-	0	2212	2233	1623	1641
10	dürfen	O	O	-	0	2247	2317	1617	1641
11	,	O	O	-	0	2247	2317	1617	1641
12	daß	O	O	-	0	2331	2368	1617	1640
13	bei	O	O	-	0	2381	2400	1617	1637
14	der	O	O	-	0	1838	1868	1644	1663
15	Bedeutung	O	O	-	0	1882	1993	1643	1667
16	und	O	O	-	0	2019	2056	1643	1663
17	Vielſeitigkeit	O	O	-	0	2078	2205	1642	1667
18	der	O	O	-	0	2230	2261	1642	1662
19	in	O	O	-	0	2283	2303	1642	1662
20	Betracht	O	O	-	0	2324	2398	1642	1664
21	kommenden	O	O	-	0	1838	1952	1668	1689
22	deutſchen	O	O	-	0	1966	2055	1668	1691
23	Jntereſſen	O	O	-	0	2068	2172	1667	1691
24	ihm	O	O	-	0	2191	2228	1668	1691
25	und	O	O	-	0	2244	2282	1668	1687
26	dem	O	O	-	0	2297	2336	1668	1687
27	Deutſchen	O	O	-	0	2349	2398	1668	1688
28	Komitee	O	O	-	0	1897	1978	1694	1714
29	die	O	O	-	0	1998	2026	1694	1713
30	wünſchenswerte	O	O	-	0	2046	2205	1693	1717
31	Unterſtützung	O	O	-	0	2223	2359	1693	1717
32	für	O	O	-	0	2378	2398	1692	1715
33	die	O	O	-	0	1838	1866	1719	1739
34	vorliegende	O	O	-	0	1880	1994	1719	1743
35	Aufgabe	O	O	-	0	2008	2091	1718	1743
36	um	O	O	-	0	2107	2137	1724	1738
37	ſo	O	O	-	0	2153	2172	1718	1740
38	weniger	O	O	-	0	2186	2265	1718	1742
39	fehlen	O	O	-	0	2284	2343	1717	1741
40	wird	O	O	-	0	2356	2401	1718	1738
41	als	O	O	-	0	1838	1870	1745	1764
42	durch	O	O	-	0	1884	1935	1745	1766
43	die	O	O	-	0	1955	1984	1745	1764
44	inzwiſchen	O	O	-	0	2003	2104	1744	1766
45	bekanntgewordene	O	O	-	0	2126	2309	1743	1766
46	Verſchiebung	O	O	-	0	2322	2399	1743	1766
47	der	O	O	-	0	1910	1941	1769	1789
48	für	O	O	-	0	1962	1992	1769	1792
49	1912	O	O	-	0	2015	2064	1769	1789
50	geplanten	O	O	-	0	2085	2182	1768	1792
51	Weltausſtellung	O	O	-	0	2205	2368	1768	1792
52	in	O	O	-	0	2390	2401	1768	1788
53	Tokio	B-LOC	O	Q1207735	0	1840	1898	1795	1815
54	auf	O	O	-	0	1920	1953	1794	1815
55	einen	O	O	-	0	1973	2025	1794	1814
56	weſentlich	O	O	-	0	2041	2137	1794	1816
57	ſpäteren	O	O	-	0	2160	2242	1794	1815
58	Zeitpunkt	O	O	-	0	2254	2352	1793	1816
59	eine	O	O	-	0	2370	2398	1793	1813
60	Zuſammenfaſſung	O	O	-	0	1838	2020	1819	1842
61	der	O	O	-	0	2037	2067	1819	1838
62	Kräfte	O	O	-	0	2080	2143	1819	1841
63	für	O	O	-	0	2156	2187	1818	1840
64	den	O	O	-	0	2206	2240	1819	1838
65	internationalen	O	O	-	0	2253	2401	1818	1839
66	Wettbewerb	O	O	-	0	1838	1959	1844	1866
67	in	O	O	-	0	1973	1993	1845	1865
68	Brüſſel	B-LOC	O	Q9005	0	2006	2071	1844	1868
69	erleichtert	O	O	-	0	2072	2188	1843	1866
70	wird	O	O	-	0	2202	2254	1843	1864
71	.	O	O	-	0	2202	2254	1843	1864
0		O	O	-	0	1864	1887	1905	1909
1	—	O	O	-	0	1864	1887	1905	1909
0		O	O		0	1901	1962	1894	1918
1	Durch	O	O	-	0	1901	1962	1894	1918
2	die	O	O	-	0	1982	2010	1894	1915
3	Beſtimmung	O	O	-	0	2030	2155	1894	1918
4	der	O	O	-	0	2172	2204	1893	1914
5	vierten	O	O	-	0	2217	2286	1894	1915
6	Anweiſung	O	O	-	0	2299	2401	1894	1918
7	zur	O	O	-	0	1838	1871	1925	1943
8	Ausführung	O	O	-	0	1883	2007	1920	1943
9	des	O	O	-	0	2027	2060	1920	1940
10	Volksſchulunterhaltungsgeſetzes	O	O	-	0	2079	2401	1920	1943
11	daß	O	O	-	0	1838	1875	1945	1967
12	in	O	O	-	0	1901	1920	1946	1966
13	den	O	O	-	0	1946	1980	1945	1965
14	von	O	O	-	0	2007	2044	1948	1965
15	der	O	O	-	0	2069	2100	1945	1965
16	Schulaufſichtsbebörde	O	O	-	0	2122	2342	1945	1967
17	aus	O	O	-	0	2365	2400	1948	1965
18	zufertigenden	O	O	-	0	1838	1973	1971	1994
19	Ernennungsurkunden	O	O	-	0	1986	2260	1970	1994
20	für	O	O	-	0	2280	2303	1971	1993
21	Lehrer	O	O	-	0	2307	2397	1971	1994
22	und	O	O	-	0	1837	1882	1997	2015
23	Lehrerinnen	O	O	-	0	1908	2062	1996	2018
24	die	O	O	-	0	2087	2115	1995	2015
25	Anſtellung	O	O	-	0	2141	2247	1995	2020
26	lediglich	O	O	-	0	2274	2354	1996	2020
27	für	O	O	-	0	2380	2400	1995	2018
28	den	O	O	-	0	1838	1872	2021	2041
29	Schulverband	O	O	-	0	1905	2043	2020	2043
30	auszuſprechen	O	O	-	0	2065	2204	2020	2043
31	iſt	O	O	-	0	2230	2256	2020	2043
32	,	O	O	-	0	2230	2256	2020	2043
33	ſoll	O	O	-	0	2279	2313	2020	2043
34	an	O	O	-	0	2332	2356	2026	2041
35	den	O	O	-	0	2376	2401	2020	2040
36	Rechtsverhältniſſen	O	O	-	0	1838	2035	2046	2069
37	der	O	O	-	0	2060	2091	2045	2066
38	Lehrer	O	O	-	0	2122	2189	2046	2069
39	und	O	O	-	0	2214	2252	2046	2065
40	ihren	O	O	-	0	2276	2327	2046	2069
41	dienſtlichen	O	O	-	0	2347	2401	2046	2069
42	Verpflichtungen	O	O	-	0	1912	2071	2072	2094
43	nichts	O	O	-	0	2090	2147	2070	2094
44	geändert	O	O	-	0	2162	2248	2071	2094
45	werden	O	O	-	0	2261	2339	2071	2091
46	.	O	O	-	0	2261	2339	2071	2091
0		O	O	-	0	2366	2400	2071	2091
1	Dieſelben	O	O	-	0	2366	2400	2071	2091
2	richten	O	O	-	0	1906	1971	2097	2118
3	ſich	O	O	-	0	1980	2009	2093	2118
4	vielmehr	O	O	-	0	2018	2104	2096	2118
5	nach	O	O	-	0	2113	2154	2096	2118
6	den	O	O	-	0	2165	2200	2096	2116
7	Geſetzen	O	O	-	0	2209	2289	2095	2118
8	und	O	O	-	0	2298	2335	2096	2116
9	den	O	O	-	0	2346	2380	2095	2116
10	zu	O	O	-	0	2389	2401	2101	2118
11	ihrer	O	O	-	0	1837	1886	2122	2145
12	Ausführung	O	O	-	0	1906	2028	2121	2145
13	erlaſſenen	O	O	-	0	2051	2149	2121	2144
14	Anordnungen	O	O	-	0	2170	2310	2121	2145
15	(	O	O	-	0	2331	2401	2121	2145
16	Dienſtinſtruktionen	O	O	-	0	2331	2401	2121	2145
17	,	O	O	-	0	1837	1972	2146	2170
18	Beſoldungsordnungen	O	O	-	0	1987	2216	2146	2170
19	uſw.	O	O	-	0	2228	2287	2146	2169
20	)	O	O	-	0	2228	2287	2146	2169
21	.	O	O	-	0	2228	2287	2146	2169
0		O	O	-	0	2304	2359	2146	2170
1	Daher	O	O	-	0	2304	2359	2146	2170
2	behält	O	O	-	0	2360	2400	2146	2165
3	die	O	O	-	0	1891	1918	2172	2191
4	Beſtimmung	O	O	-	0	1932	2064	2172	2195
5	,	O	O	-	0	1932	2064	2172	2195
6	daß	O	O	-	0	2085	2120	2172	2193
7	die	O	O	-	0	2140	2158	2172	2191
8	feſte	O	O	-	0	2160	2228	2171	2194
9	Anſtellung	O	O	-	0	2242	2348	2171	2195
10	einer	O	O	-	0	2363	2398	2172	2191
11	Lehrerin	O	O	-	0	1837	1923	2197	2219
12	im	O	O	-	0	1936	1961	2197	2216
13	Falle	O	O	-	0	1974	2027	2197	2220
14	ihrer	O	O	-	0	2041	2088	2195	2219
15	Verheiratung	O	O	-	0	2095	2230	2196	2220
16	mit	O	O	-	0	2240	2273	2197	2216
17	dem	O	O	-	0	2282	2321	2197	2216
18	Schluſſ	O	O	-	0	2329	2399	2195	2219
19	des	O	O	-	0	1837	1871	2222	2242
20	Schuljahres	O	O	-	0	1894	2015	2222	2244
21	ihr	O	O	-	0	2037	2066	2222	2244
22	Ende	O	O	-	0	2088	2128	2221	2242
23	erreicht	O	O	-	0	2130	2232	2222	2244
24	,	O	O	-	0	2130	2232	2222	2244
25	auch	O	O	-	0	2255	2296	2222	2244
26	fernerhin	O	O	-	0	2319	2401	2221	2244
27	Gültigkeit	O	O	-	0	1838	1944	2247	2270
28	.	O	O	-	0	1838	1944	2247	2270
0		O	O	-	0	1959	2028	2247	2270
1	Ebenſo	O	O	-	0	1959	2028	2247	2270
2	bleibt	O	O	-	0	2042	2097	2247	2266
3	der	O	O	-	0	2111	2141	2247	2267
4	Satz	O	O	-	0	2149	2193	2247	2270
5	beſtehen	O	O	-	0	2204	2288	2237	2270
6	,	O	O	-	0	2204	2288	2237	2270
7	daß	O	O	-	0	2298	2334	2247	2270
8	Lehrer	O	O	-	0	2345	2399	2247	2268
9	und	O	O	-	0	1838	1876	2272	2292
10	Lehrerinnen	O	O	-	0	1896	2019	2272	2296
11	hinſichtlich	O	O	-	0	2038	2141	2271	2295
12	einer	O	O	-	0	2162	2211	2272	2291
13	Kündigung	O	O	-	0	2229	2342	2272	2296
14	ihrer	O	O	-	0	2363	2400	2272	2296
15	Stelle	O	O	-	0	1838	1898	2297	2317
16	an	O	O	-	0	1913	1937	2303	2317
17	eine	O	O	-	0	1950	1989	2297	2317
18	dreimonatige	O	O	-	0	2002	2133	2297	2321
19	Kündigungsfriſt	O	O	-	0	2142	2307	2296	2321
20	gebunden	O	O	-	0	2317	2401	2296	2321
21	ſind	O	O	-	0	1837	1875	2322	2345
22	uſw.	O	O	-	0	1889	1931	2321	2345
0		O	O		0	1946	1992	2321	2342
1	Eine	O	O	-	0	1946	1992	2321	2342
2	ausdrückliche	O	O	-	0	2006	2135	2322	2345
3	Aufnahme	O	O	-	0	2148	2252	2321	2345
4	dieſer	O	O	-	0	2266	2321	2321	2345
5	Beſtimmungen	O	O	-	0	2334	2400	2321	2345
6	in	O	O	-	0	1936	1956	2347	2367
7	die	O	O	-	0	1976	2004	2347	2367
8	Anſtellungsurkunden	O	O	-	0	2023	2235	2347	2370
9	war	O	O	-	0	2256	2296	2351	2368
10	auch	O	O	-	0	2313	2354	2347	2370
11	nach	O	O	-	0	2368	2401	2347	2366
12	dem	O	O	-	0	1837	1877	2373	2392
13	bisherigen	O	O	-	0	1894	1999	2372	2395
14	Rechte	O	O	-	0	2018	2081	2372	2394
15	nicht	O	O	-	0	2100	2146	2372	2394
16	unbedingt	O	O	-	0	2167	2269	2373	2395
17	erforderlich	O	O	-	0	2291	2401	2372	2394
18	um	O	O	-	0	1836	1868	2403	2417
19	den	O	O	-	0	1882	1915	2397	2417
20	Lehrern	O	O	-	0	1934	2014	2396	2420
21	gegenüber	O	O	-	0	2034	2134	2397	2420
22	bindend	O	O	-	0	2156	2235	2396	2417
23	zu	O	O	-	0	2257	2279	2402	2420
24	ſein	O	O	-	0	2300	2343	2397	2419
25	.	O	O	-	0	2300	2343	2397	2419
0		O	O	-	0	2370	2401	2397	2417
1	Der	O	O	-	0	2370	2401	2397	2417
2	Miniſter	O	O	-	0	1836	1922	2422	2445
3	der	O	O	-	0	1940	1971	2423	2442
4	geiſtlichen	O	O	-	0	1991	2093	2422	2446
5	,	O	O	-	0	1991	2093	2422	2446
6	Unterrichts⸗	O	O	-	0	2107	2228	2422	2445
7	uſw.	O	O	-	0	2240	2285	2422	2445
8	Angelegenheiten	O	O	-	0	2299	2400	2422	2446
9	erklärt	O	O	-	0	1910	1974	2447	2468
10	ſich	O	O	-	0	1989	2018	2447	2471
11	jedoch	O	O	-	0	2032	2090	2447	2471
12	damit	O	O	-	0	2104	2161	2447	2467
13	einverſtanden	O	O	-	0	2176	2317	2447	2471
14	,	O	O	-	0	2176	2317	2447	2471
15	daß	O	O	-	0	2332	2368	2447	2471
16	ein	O	O	-	0	2382	2401	2447	2466
17	Hinweis	O	O	-	0	1836	1922	2473	2494
18	auf	O	O	-	0	1948	1980	2472	2496
19	derartige	O	O	-	0	2000	2090	2472	2496
20	Beſtimmungen	O	O	-	0	2111	2260	2472	2496
21	in	O	O	-	0	2279	2300	2473	2492
22	den	O	O	-	0	2319	2353	2472	2492
23	Anſtellungsurkunden	O	O	-	0	2373	2398	2472	2492
24	einſtweilen	O	O	-	0	2044	2153	2497	2520
25	noch	O	O	-	0	2176	2217	2497	2520
26	erfolgt	O	O	-	0	2238	2310	2497	2521
27	,	O	O	-	0	2238	2310	2497	2521
28	bis	O	O	-	0	2331	2361	2498	2518
29	die	O	O	-	0	2382	2399	2497	2517
30	Regierung	O	O	-	0	1836	1941	2523	2547
31	eine	O	O	-	0	1956	1994	2523	2543
32	Dienſtinſtruktion	O	O	-	0	2014	2186	2522	2545
33	herausgegeben	O	O	-	0	2206	2352	2522	2547
34	hat	O	O	-	0	2372	2401	2522	2545
35	in	O	O	-	0	1836	1857	2548	2568
36	welcher	O	O	-	0	1877	1948	2548	2570
37	alle	O	O	-	0	1975	2009	2548	2567
38	dieſe	O	O	-	0	2032	2076	2547	2570
39	Vorſchriften	O	O	-	0	2098	2219	2547	2571
40	zuſammengeſtellt	O	O	-	0	2242	2399	2547	2571
41	ſind	O	O	-	0	1836	1882	2573	2597
42	.	O	O	-	0	1836	1882	2573	2597
0		O	O	-	0	1908	1947	2572	2594
1	Auf	O	O	-	0	1908	1947	2572	2594
2	dieſe	O	O	-	0	1959	2004	2572	2596
3	wird	O	O	-	0	2022	2068	2573	2592
4	alsdann	O	O	-	0	2086	2169	2573	2592
5	in	O	O	-	0	2188	2209	2573	2593
6	den	O	O	-	0	2228	2263	2572	2594
7	Anſtellungsurkunden	O	O	-	0	2282	2401	2572	2597
8	Bezug	O	O	-	0	1942	2005	2598	2622
9	zu	O	O	-	0	2020	2041	2603	2621
10	nehmen	O	O	-	0	2054	2116	2597	2622
11	ſein	O	O	-	0	2117	2186	2597	2622
12	.	O	O	-	0	2117	2186	2597	2622
0		O	O	-	0	1861	1885	2658	2663
1	—	O	O	-	0	1861	1885	2658	2663
0		O	O		0	1899	1936	2648	2669
1	Die	O	O	-	0	1899	1936	2648	2669
2	Tragbetten	O	O	-	0	1949	2091	2648	2672
3	zur	O	O	-	0	2104	2137	2653	2672
4	Beförderung	O	O	-	0	2145	2275	2648	2673
5	der	O	O	-	0	2289	2320	2649	2669
6	Kranken	O	O	-	0	2328	2401	2648	2670
7	ſind	O	O	-	0	1835	1875	2673	2697
8	im	O	O	-	0	1894	1919	2674	2693
9	letzten	O	O	-	0	1940	2000	2673	2697
10	Jahre	O	O	-	0	2019	2081	2674	2697
11	bei	O	O	-	0	2100	2128	2674	2694
12	faſt	O	O	-	0	2147	2181	2674	2697
13	allen	O	O	-	0	2202	2250	2675	2694
14	Eiſenbahndirektionen	O	O	-	0	2270	2401	2674	2697
15	häufiger	O	O	-	0	2000	2084	2698	2722
16	benutzt	O	O	-	0	2105	2173	2699	2722
17	worden	O	O	-	0	2194	2268	2700	2719
18	als	O	O	-	0	2291	2321	2700	2720
19	früher	O	O	-	0	2343	2401	2699	2721
0		O	O		0	1835	1875	2723	2744
1	Der	O	O	-	0	1835	1875	2723	2744
2	Miniſter	O	O	-	0	1889	1975	2723	2746
3	der	O	O	-	0	1988	2019	2723	2744
4	öffentlichen	O	O	-	0	2037	2148	2723	2746
5	Arbeiten	O	O	-	0	2163	2248	2724	2744
6	hat	O	O	-	0	2270	2300	2725	2745
7	daher	O	O	-	0	2315	2368	2725	2746
8	die	O	O	-	0	2382	2401	2723	2742
9	Eiſenbahndirektionen	O	O	-	0	1835	2051	2748	2772
10	beauftragt	O	O	-	0	2065	2177	2748	2773
11	,	O	O	-	0	2065	2177	2748	2773
12	von	O	O	-	0	2191	2228	2753	2769
13	Zeit	O	O	-	0	2240	2280	2749	2773
14	zu	O	O	-	0	2293	2315	2755	2773
15	Zeit	O	O	-	0	2328	2368	2750	2773
16	erneut	O	O	-	0	2382	2401	2753	2768
17	auf	O	O	-	0	1902	1934	2774	2797
18	dieſe	O	O	-	0	1956	2001	2774	2797
19	Einrichtung	O	O	-	0	2015	2133	2773	2797
20	aufmerkſam	O	O	-	0	2156	2273	2774	2797
21	zu	O	O	-	0	2297	2319	2780	2797
22	machen	O	O	-	0	2340	2399	2774	2795
23	und	O	O	-	0	1834	1873	2799	2818
24	beſonders	O	O	-	0	1887	1985	2798	2822
25	den	O	O	-	0	2004	2039	2798	2818
26	der	O	O	-	0	2060	2090	2800	2819
27	Krankenpflege	O	O	-	0	2104	2245	2799	2822
28	dienenden	O	O	-	0	2260	2358	2800	2819
29	Anſtalten	O	O	-	0	2372	2401	2800	2818
30	,	O	O	-	0	1834	1906	2823	2847
31	Badedirektionen	O	O	-	0	1920	2086	2824	2844
32	und	O	O	-	0	2107	2151	2824	2848
33	,	O	O	-	0	2107	2151	2824	2848
34	ſoweit	O	O	-	0	2174	2236	2824	2846
35	angängig	O	O	-	0	2254	2353	2825	2848
36	,	O	O	-	0	2254	2353	2825	2848
37	der	O	O	-	0	2375	2401	2823	2842
38	Gemeindeſchweſtern	O	O	-	0	1835	2036	2849	2872
39	von	O	O	-	0	2053	2090	2853	2869
40	dieſer	O	O	-	0	2110	2165	2849	2872
41	Einrichtung	O	O	-	0	2186	2303	2849	2873
42	Kenntnis	O	O	-	0	2317	2401	2848	2870
43	zu	O	O	-	0	1834	1857	2879	2897
44	geben	O	O	-	0	1870	1931	2874	2898
45	,	O	O	-	0	1870	1931	2874	2898
46	damit	O	O	-	0	1955	2012	2874	2894
47	ſie	O	O	-	0	2033	2057	2873	2898
48	auf	O	O	-	0	2079	2111	2874	2897
49	die	O	O	-	0	2131	2159	2874	2894
50	Benutzung	O	O	-	0	2173	2280	2874	2898
51	der	O	O	-	0	2298	2328	2877	2894
52	Betten	O	O	-	0	2342	2401	2874	2893
53	für	O	O	-	0	1834	1864	2898	2922
54	Kranke	O	O	-	0	1877	1947	2899	2919
55	in	O	O	-	0	1961	1981	2899	2919
56	geeigneten	O	O	-	0	1994	2097	2900	2923
57	Fällen	O	O	-	0	2111	2179	2899	2923
58	hinweiſen	O	O	-	0	2192	2290	2899	2923
59	können	O	O	-	0	2303	2376	2900	2919
60	.	O	O	-	0	2303	2376	2900	2919
0		O	O	-	0	1859	1883	2959	2964
1	—	O	O	-	0	1859	1883	2959	2964
0		O	O		0	1896	1939	2949	2970
1	Die	O	O	-	0	1896	1939	2949	2970
2	Vereinigung	O	O	-	0	1952	2109	2949	2973
3	der	O	O	-	0	2123	2162	2949	2970
4	polniſchen	O	O	-	0	2174	2300	2950	2973
5	Berufsorganiſationen	O	O	-	0	2310	2401	2948	2972
6	Poſens	B-LOC	O	Q109031	0	2051	2139	2975	2998
7	und	O	O	-	0	2166	2210	2975	2995
8	Weſtfalens	B-LOC	O	Q8614	0	2230	2350	2975	2998
9	iſt	O	O	-	0	2354	2401	2972	2995
10	vollzogen	O	O	-	0	1833	1934	3000	3023
11	.	O	O	-	0	1833	1934	3000	3023
0		O	O	-	0	1965	2005	3000	3021
1	Der	O	O	-	0	1965	2005	3000	3021
2	neue	O	O	-	0	2024	2069	3005	3019
3	Polniſche	B-ORG	O	-	0	2089	2184	2999	3023
4	Berufsverband	O	O	-	0	2203	2356	3000	3023
5	hat	O	O	-	0	2375	2401	2998	3022
6	ſeinen	O	O	-	0	1832	1892	3024	3047
7	Sitz	O	O	-	0	1915	1954	3024	3048
8	in	O	O	-	0	1976	1996	3025	3045
9	Bochum	B-LOC	O	Q2103	0	2018	2104	3024	3046
10	.	O	O	-	0	2018	2104	3024	3046
0		O	O	-	0	2131	2180	3024	3045
1	Vom	O	O	-	0	2131	2180	3024	3045
2	1.	O	O	-	0	2195	2212	3026	3046
3	Januar	O	O	-	0	2223	2303	3026	3048
4	1909	O	O	-	0	2318	2363	3025	3045
5	ab	O	O	-	0	2382	2401	3022	3042
6	wird	O	O	-	0	1833	1879	3049	3069
7	ein	O	O	-	0	1901	1930	3049	3070
8	neues	O	O	-	0	1952	2010	3051	3070
9	Verbandsorgan	O	O	-	0	2025	2186	3049	3074
10	„	O	O	-	0	2209	2276	3052	3074
11	Sita	B-ORG	O	-	0	2209	2276	3052	3074
12	“	O	O	-	0	2209	2276	3052	3074
13	(	O	O	-	0	2291	2358	3050	3074
14	Kraft	B-ORG	O	Q1347995	0	2291	2358	3050	3074
15	)	O	O	-	0	2291	2358	3050	3074
16	erſcheinen	O	O	-	0	2379	2401	3052	3067
17	und	O	O	-	0	1930	1969	3075	3094
18	das	O	O	-	0	1989	2011	3075	3094
19	bisherige	O	O	-	0	2014	2130	3075	3098
20	ſein	O	O	-	0	2144	2180	3075	3097
21	Erſcheinen	O	O	-	0	2195	2286	3075	3098
22	einſtellen	O	O	-	0	2286	2401	3073	3098
23	.	O	O	-	0	2286	2401	3073	3098
0		O	O	-	0	1833	1869	3099	3119
1	Die	O	O	-	0	1833	1869	3099	3119
2	Hoffnung	O	O	-	0	1892	1994	3099	3123
3	,	O	O	-	0	1892	1994	3099	3123
4	auch	O	O	-	0	2017	2060	3100	3122
5	die	O	O	-	0	2082	2110	3100	3119
6	ſchleſiſchen	O	O	-	0	2132	2235	3099	3124
7	Organiſationen	O	O	-	0	2249	2401	3099	3124
8	dem	O	O	-	0	1831	1871	3124	3145
9	neuen	O	O	-	0	1891	1950	3130	3145
10	Verbande	O	O	-	0	1964	2060	3124	3145
11	einzuverleiben	O	O	-	0	2081	2230	3124	3150
12	,	O	O	-	0	2081	2230	3124	3150
13	dürfte	O	O	-	0	2251	2310	3126	3148
14	an	O	O	-	0	2330	2354	3129	3145
15	dem	O	O	-	0	2366	2401	3123	3143
16	Widerſtande	O	O	-	0	1831	1958	3149	3171
17	des	O	O	-	0	1980	2014	3150	3169
18	chriſtlichen	O	O	-	0	2028	2132	3149	3172
19	Arbeitervereins	O	O	-	0	2146	2303	3150	3172
20	und	O	O	-	0	2317	2353	3150	3171
21	dem	O	O	-	0	2366	2401	3148	3168
22	Einfluſſe	O	O	-	0	1831	1919	3174	3199
23	des	O	O	-	0	1934	1968	3175	3195
24	Klerus	O	O	-	0	1980	2049	3174	3196
25	ſcheitern	O	O	-	0	2063	2149	3174	3199
26	.	O	O	-	0	2063	2149	3174	3199